Primary Key,Year,Company Market Cap,ESG Controversies Score,ESG Score,Independent Board Members,Return on Assets - Actual,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name
WACOAL.BK_2021,2021,124765554.9,,,0.00%,,,0.0066072,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2020,2020,145879619.2,,,0.00%,,,,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2019,2019,168239278.6,,,0.00%,,,4.55E-05,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2018,2018,151560700.7,,,0.00%,,,0.0001125,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2017,2017,143672875.6,,,0.00%,,,0.0035083,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WACOAL.BK_2016,2016,152871428.6,,,0.00%,0.08762,0.09875,,WACOAL.BK,Thai Wacoal PCL,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
TITN.NS_2025,2025,34055530997,100,50.04947306,46.15%,0.0924,0.3176,1.7874226,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2024,2024,32579297457,100,47.69422426,46.67%,0.11939,0.32909,1.653146,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2023,2023,35541706350,25,48.6115036,42.86%,0.1348,0.3073,0.7868784,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2022,2022,26049655332,100,52.40205307,40.00%,0.1183,0.2651,0.7794921,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2021,2021,26452901462,100,54.80936599,57.14%,0.0649,0.1374,0.7515329,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2020,2020,15597629576,100,51.21464863,46.67%,0.1189,0.2357,0.533631,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2019,2019,13185804150,100,52.09102683,50.00%,0.1322,0.2516,0.3924005,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2018,2018,10360366468,100,50.33891294,42.86%,0.1277,0.246,0.3324932,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2017,2017,9949692264,100,59.46590058,53.85%,0.1101,0.2104,0.4393316,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TITN.NS_2016,2016,4061701027,100,55.13113655,54.55%,0.1127,0.2097,0.0322878,TITN.NS,Titan Company Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
TPCS.BK_2025,2025,28824510.82,,,41.67%,0.0233,0.02506,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2024,2024,32809780.33,100,47.14162597,30.77%,0.04223,0.04729,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2023,2023,48458395.8,100,37.13713537,33.33%,0.08446,0.09876,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2022,2022,58607209.48,100,39.11378776,41.67%,0.137098,0.187896,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2021,2021,45201686.38,100,38.30544579,0.00%,0.150928,0.220467,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2020,2020,28458750.3,,,0.00%,0.167373,0.283045,0.014232,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2019,2019,32216032.06,,,0.00%,,,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2018,2018,39180053.47,,,0.00%,,,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2017,2017,51445645.71,,,0.00%,,,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TPCS.BK_2016,2016,49874303.57,,,0.00%,,,,TPCS.BK,Tpcs PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2025,2025,1292096423,100,68.60065667,57.14%,,0.08279,0.3538701,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2024,2024,1903417615,100,61.34091789,40.00%,,0.0821,0.4923651,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2023,2023,1989615267,100,47.71283404,37.50%,,,0.3438575,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2022,2022,1936934588,100,48.79621581,50.00%,,0.2325,0.4153011,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2021,2021,3149857923,,,0.00%,0.0582,0.1059,0.469384,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2020,2020,554489639.1,,,0.00%,,0.1133,0.6589561,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2019,2019,426874814.9,,,0.00%,0.0604,0.1305,0.8192848,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2018,2018,424141518.6,,,0.00%,0.0422,0.0927,1.0262598,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2017,2017,594978444,,,0.00%,,0.1299,1.0033865,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
TRIE.NS_2016,2016,410558082.5,,,0.00%,,0.141,1.2765445,TRIE.NS,Trident Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UAA.N_2025,2025,1764697048,26.78571429,38.14662651,88.89%,0.0298,0.06679,0.3148346,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2024,2024,3292459823,100,38.07267167,80.00%,0.05089,0.11789,0.3138422,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2023,2023,3459139775,71.42857143,42.71650027,76.92%,0.0572,0.1429,0.3375085,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2022,2022,4027864132,,,0.00%,0.0834,0.167,,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2021,2021,8048706541,5.555555556,37.72016772,81.82%,,,0.3171531,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2020,2020,5957667407,66.66666667,36.13148,83.33%,,,0.5987829,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2019,2019,8206809687,40,38.51675925,90.00%,,,0.2756572,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2018,2018,6611929128,7.142857143,34.75149229,90.00%,,,0.3613687,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2017,2017,5107653571,100,32.08878407,81.82%,,,0.4542886,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UAA.N_2016,2016,11295382391,100,24.55689451,80.00%,,,0.4024757,UAA.N,Under Armour Inc,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
UFI.N_2025,2025,54714867.54,,,77.78%,-0.10679,-0.1256,0.4324591,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2024,2024,110276821.1,100,41.40375922,80.00%,-0.094,-0.1615,0.4938398,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2023,2023,109330555.3,100,41.94616811,80.00%,-0.08599,-0.143,0.4345045,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2022,2022,145100396.3,100,47.18065778,72.73%,,,0.315494,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2021,2021,377326376,100,42.67600368,80.00%,,,0.2410056,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2020,2020,268053014.1,100,35.7368084,81.82%,,,0.3105122,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2019,2019,416776329.2,100,31.51634418,80.00%,,0.009,0.3234355,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2018,2018,366087019.7,100,31.60434978,80.00%,,,0.3349291,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2017,2017,546252305.8,100,39.48404336,0.00%,,,0.3559863,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UFI.N_2016,2016,560106874.8,,,0.00%,,,0.3719005,UFI.N,Unifi Inc,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
UPF.BK_2025,2025,4674025.302,,,33.33%,,,0.0694803,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2024,2024,6698241.547,100,41.50848234,30.77%,,,0.077981,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2023,2023,6928283.713,100,30.19351843,36.36%,,,0.0825068,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2022,2022,12300953.48,100,26.17273189,0.00%,,,0.0870498,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2021,2021,13112303.54,,,0.00%,,,0.0660762,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2020,2020,14261973.95,,,0.00%,,,,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2019,2019,8277730.461,,,0.00%,,,,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2018,2018,13049940.65,,,0.00%,,,,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2017,2017,15462120.97,,,0.00%,,,,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
UPF.BK_2016,2016,13535491.07,,,0.00%,,,,UPF.BK,Union Pioneer PCL,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
VIPI.NS_2025,2025,514876529.6,100,39.12970039,60.00%,,-0.11839,1.2190016,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2024,2024,769868479.9,100,26.43205568,50.00%,,0.17289,1.2850526,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2023,2023,923968612.5,71.42857143,26.04106404,50.00%,,0.33219,0.5489567,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2022,2022,1068826238,100,33.46269846,71.43%,,0.12429,0.5327782,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2021,2021,900054662.2,,,0.00%,-0.0833,-0.173,0.6833984,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2020,2020,577474185.2,,,0.00%,,0.269,0.4415105,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2019,2019,762653400.7,,,0.00%,0.1576,0.2714,0.1481819,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2018,2018,914742120.4,,,0.00%,0.1834,0.2825,,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2017,2017,648445389.3,,,0.00%,0.1402,0.2243,,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VIPI.NS_2016,2016,231966763.6,,,0.00%,0.1224,0.206,0.0394573,VIPI.NS,V I P Industries Ltd,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VAIB.NS_2025,2025,369723488.4,100,58.26825016,44.44%,,,0.1687987,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2024,2024,519950467.1,100,56.85142172,44.44%,,,0.1734067,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2023,2023,714960241.8,100,63.43274816,50.00%,,0.0902,0.160703,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2022,2022,578364423.8,100,61.97799028,50.00%,,0.22699,0.1460222,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2021,2021,1136860436,,,0.00%,,,0.1291581,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2020,2020,891718178,,,0.00%,,0.2628,0.1354151,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2019,2019,331615091.2,,,0.00%,,0.2473,0.0953034,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2018,2018,292362226.2,,,0.00%,,0.1835,0.1210177,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2017,2017,309649407.6,,,0.00%,,0.1468,0.1946142,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VAIB.NS_2016,2016,126308535,,,0.00%,,,0.2957863,VAIB.NS,Vaibhav Global Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
VELD.BR_2025,2025,386262095.2,,,35.71%,,0.2035,0.0661019,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2024,2024,383381939,100,60.43613663,38.46%,,0.2014,0.0580219,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2023,2023,449633700,100,46.77072854,27.27%,,0.2223,0.0529349,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2022,2022,402338896,100,51.94602201,30.00%,,,0.0747972,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2021,2021,456961064,100,56.31527117,25.00%,,,0.1145609,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2020,2020,305084792,100,50.98046374,25.00%,,,0.1568021,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2019,2019,398342152,100,46.03852581,18.18%,,,0.0038611,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2018,2018,341055488,100,36.74454192,0.00%,,,0.0029608,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2017,2017,592117623.6,,,0.00%,,0.277,0.0049391,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VELD.BR_2016,2016,881415276.8,,,0.00%,,0.31154,,VELD.BR,Van de Velde NV,Textiles & Apparel,Apparel & Accessories,Lingerie
VART.NS_2025,2025,1199245287,,,54.55%,,0.093,0.1242529,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2024,2024,1651972477,100,40.83420521,58.33%,,0.0715,0.1949654,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2023,2023,1216286448,100,47.08225362,60.00%,,0.09779,0.1939017,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2022,2022,1078223678,100,51.72563469,58.33%,,0.2182,0.2529172,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2021,2021,1579892535,100,41.47969775,58.33%,,0.06549,0.3230088,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2020,2020,699711389.5,100,35.67844697,0.00%,,0.0992,0.3600335,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2019,2019,713482071.9,,,0.00%,,0.1386,0.3992708,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2018,2018,802151604.4,,,0.00%,0.0737,0.126,0.4585658,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2017,2017,1033472590,,,0.00%,,0.2417,0.5104095,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VART.NS_2016,2016,990819381.6,,,0.00%,,0.1602,0.6410698,VART.NS,Vardhman Textiles Ltd,Textiles & Apparel,Textiles & Leather Goods,Yarn Goods
VRA.OQ_2025,2025,57600221.4,100,45.6662413,70.00%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2024,2024,105249285.5,100,46.94837077,72.73%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2023,2023,215086196.2,100,48.74597377,63.64%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2022,2022,130692260.5,100,46.9948274,63.64%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2021,2021,252500864.8,100,34.74195681,69.23%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2020,2020,217783883.9,100,37.42647822,61.54%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2019,2019,354130548.5,100,26.1738373,58.33%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2018,2018,259043542.1,100,24.40858798,58.33%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2017,2017,360269319.8,,,0.00%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VRA.OQ_2016,2016,403683403.9,,,0.00%,,,,VRA.OQ,Vera Bradley Inc,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
VFC.N_2025,2025,6014760035,,,84.62%,0.027,0.18019,2.6746367,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2024,2024,8069880395,11.36363636,58.66710771,90.91%,0.0224,0.1258,3.5980879,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2023,2023,6624723675,100,70.86451822,91.67%,0.05969,0.2532,2.2835676,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2022,2022,10024532497,100,72.78048014,91.67%,0.0925,0.38039,1.5354756,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2021,2021,25298597694,100,65.66775352,91.67%,0.04129,0.16019,1.8720308,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2020,2020,27274440681,100,72.27971944,92.31%,0.0998,0.28,1.1431984,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2019,2019,35505393945,100,75.30543466,85.71%,0.1467,0.3795,0.646783,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2018,2018,24682458034,100,50.12994075,85.71%,0.1239,0.339,,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2017,2017,24375616187,100,59.08395555,84.62%,,,0.7858647,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2016,2016,20994406476,100,57.9851088,85.71%,,,0.4693251,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
VFC.N_2015,2015,,100,56.87669597,,,,,VFC.N,VF Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2025,2025,1265485617,,,60.00%,,0.035,0.1376968,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2024,2024,1837947969,100,52.90455656,37.50%,,,0.0959459,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2023,2023,1312687264,100,52.61511515,37.50%,-0.00608,-0.008,0.0956287,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2022,2022,1090363768,100,52.25981267,37.50%,0.0147,0.023,0.1145662,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2021,2021,1074840910,100,53.42421588,37.50%,0.02339,0.036,0.1930554,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2020,2020,1073438920,100,52.46929912,44.44%,0.0496,0.016,0.0164671,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2019,2019,1652686361,100,42.95493671,50.00%,,0.002,0.0373241,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2018,2018,1593808052,100,47.14610479,37.50%,0.03264,0.042,0.0307035,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2017,2017,1888240882,100,47.96210875,33.33%,0.04246,0.055,0.0342005,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2016,2016,1590550377,100,43.71193506,22.22%,0.0381,0.049,0.0529509,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3591.T_2015,2015,,12.5,44.47828844,,,,,3591.T,Wacoal Holdings Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
WLSP.NS_2025,2025,1182413676,,,60.00%,0.0644,0.13689,0.5613068,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2024,2024,1680552527,100,69.22267533,55.56%,,0.1583,0.5705986,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2023,2023,1513665888,100,64.03461017,57.14%,,0.04929,0.5867022,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2022,2022,860547970,100,59.30566592,0.00%,,0.15789,0.8105347,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2021,2021,1698230478,,,0.00%,,0.16309,0.7854902,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2020,2020,764815555.8,,,0.00%,,0.1613,1.1517795,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
WLSP.NS_2019,2019,602960135,,,0.00%,,0.1762,1.1614349,WLSP.NS,Welspun Living Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
